,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2076,600375,华菱星马,0.03,-25.0,,0.54,,1483.61,-32.37,,10-27
2077,600017,日照港,0.18,63.64,,4.95,,53872.24,60.14,,10-27
2078,300040,九洲电气,0.16,-44.83,,2.91,,5471.91,-44.69,,10-27
2079,300363,博腾股份,0.23,34.32,,5.63,,10478.26,47.59,,10-27
2080,600067,冠城大通,0.2,-42.86,,4.18,,30532.02,-41.95,,10-27
2081,600455,博通股份,0.11,-31.24,,5.23,,691.21,-31.06,,10-27
2082,300062,中能电气,0.06,50.0,,2.32,,1864.77,65.34,,10-27
2083,600478,科力远,0.0,-103.85,,0.18,,365.41,-105.01,,10-27
2084,603788,宁波高发,0.9,-25.0,,10.89,,20628.03,21.83,,10-27
2085,002699,美盛文化,0.12,-63.64,,3.19,,11315.26,-62.5,,10-27
2086,000655,*ST金岭,0.12,-22.98,,3.17,,7382.91,-23.13,,10-27
2087,603817,海峡环保,0.17,-4.7,,5.41,,7852.94,0.91,,10-27
2088,300110,华仁药业,0.02,4.26,,1.38,,2785.34,20.27,,10-27
2089,002409,雅克科技,0.31,109.04,,4.12,,11592.3,130.91,,10-27
2090,600888,新疆众和,0.18,41.03,,4.3,,14872.29,41.04,,10-27
2091,300126,锐奇股份,-0.07,-1333.33,,-2.18,,-2246.56,-1314.42,,10-27
2092,000716,黑芝麻,0.07,-51.72,,1.89,,4927.33,-45.7,,10-27
2093,603909,合诚股份,0.35,-25.32,,5.37,,3482.58,-25.32,,10-27
2094,000735,罗牛山,0.34,162.81,,10.38,,38974.24,162.8,,10-27
2095,002136,安纳达,0.31,-46.47,,9.65,,6674.62,-46.47,,10-27
2096,600588,用友网络,0.08,-144.44,,2.62,,15080.0,-158.0,,10-27
2097,300513,恒实科技,0.5,964.74,,4.99,,7398.45,1197.67,,10-27
2098,002489,浙江永强,-0.05,-162.5,,-3.54,,-11219.18,-166.91,,10-27
2099,000811,冰轮环境,0.3,-9.09,,9.12,,19573.31,-10.44,,10-27
2100,600351,亚宝药业,0.27,43.95,,7.41,,21347.8,43.99,,10-27
2101,000531,穗恒运A,0.11,-50.97,,1.86,,7287.82,-50.97,,10-27
2102,600753,东方银星,0.05,-17.86,,2.47,,584.92,-18.09,,10-27
2103,300003,乐普医疗,0.64,54.61,,17.65,,114344.28,54.89,,10-27
2104,601811,新华文轩,0.49,-10.91,,7.21,,59973.08,-11.25,,10-27
2105,603626,科森科技,0.16,-61.22,,3.85,,6738.52,-43.08,,10-27
2106,600770,综艺股份,0.07,133.33,,2.41,,8512.89,138.49,,10-27
2107,300019,硅宝科技,0.06,-39.18,,2.73,,2065.74,-39.16,,10-27
2108,600056,中国医药,1.16,25.57,,15.28,,124026.14,25.57,,10-27
2109,603688,石英股份,0.3,34.35,,7.69,,10264.84,36.29,,10-27
2110,600433,冠豪高新,0.07,130.0,,3.39,,8716.58,125.74,,10-27
2111,000612,焦作万方,-0.12,-152.4,,-3.11,,-14333.07,-152.59,,10-27
2112,300068,南都电源,0.5,8.7,,6.99,,43379.0,18.35,,10-27
2113,600096,云天化,0.06,294.97,,2.19,,8293.14,294.69,,10-27
2114,300396,迪瑞医疗,0.57,-35.1,,12.16,,15772.74,16.83,,10-27
2115,002372,伟星新材,0.5,-9.09,,19.4,,65403.51,20.06,,10-27
2116,300412,迦南科技,0.1,-41.18,,3.41,,2646.65,-39.7,,10-27
2117,600509,天富能源,0.06,-82.39,,1.0,,6466.98,-77.48,,10-27
2118,300743,天地数码,0.44,-38.13,,1.41,,2570.54,-26.55,,10-27
2119,002712,思美传媒,0.35,-44.44,,5.92,,19990.56,5.31,,10-27
2120,600866,星湖科技,0.05,-171.95,,3.44,,3196.58,-172.04,,10-27
2121,600169,太原重工,0.0,-63.24,,0.16,,652.53,-62.35,,10-27
2122,000785,武汉中商,0.38,171.43,,8.21,,9457.13,172.84,,10-27
2123,600223,鲁商置业,0.1,11.11,,4.1,,9766.66,11.34,,10-27
2124,601020,华钰矿业,0.36,-7.69,,9.9,,18820.21,-8.83,,10-27
2125,002832,比音勒芬,1.14,-11.63,,13.75,,20601.61,50.07,,10-27
2126,601108,财通证券,0.18,-51.35,,3.25,,67279.75,-44.38,,10-27
2127,300218,安利股份,0.02,-214.39,,0.34,,327.69,-214.58,,10-27
2128,601166,兴业银行,2.36,4.42,20.63,11.97,-18.09,5060100.0,7.32,,10-27
2129,300234,开尔新材,-0.01,-174.0,,-0.22,,-214.56,-207.7,,10-27
2130,000883,湖北能源,0.27,-12.9,,6.59,,173952.82,-14.58,,10-27
2131,601336,新华保险,2.47,52.47,21.35,11.77,3.43,770200.0,52.76,,10-27
2132,300266,兴源环境,0.1,-77.27,,3.38,,12962.09,-70.9,,10-27
2133,601718,际华集团,0.04,-69.23,,0.92,,17034.26,-67.77,,10-27
2134,600375,华菱星马,0.03,-25.0,,0.54,,1483.61,-32.37,,10-27
2135,600017,日照港,0.18,63.64,,4.95,,53872.24,60.14,,10-27
2136,300040,九洲电气,0.16,-44.83,,2.91,,5471.91,-44.69,,10-27
2137,300363,博腾股份,0.23,34.32,,5.63,,10478.26,47.59,,10-27
2138,603788,宁波高发,0.9,-25.0,,10.89,,20628.03,21.83,,10-27
2139,002699,美盛文化,0.12,-63.64,,3.19,,11315.26,-62.5,,10-27
2140,000655,*ST金岭,0.12,-22.98,,3.17,,7382.91,-23.13,,10-27
2141,603817,海峡环保,0.17,-4.7,,5.41,,7852.94,0.91,,10-27
2142,300110,华仁药业,0.02,4.26,,1.38,,2785.34,20.27,,10-27
2143,002409,雅克科技,0.31,109.04,,4.12,,11592.3,130.91,,10-27
2144,600888,新疆众和,0.18,41.03,,4.3,,14872.29,41.04,,10-27
2145,300126,锐奇股份,-0.07,-1333.33,,-2.18,,-2246.56,-1314.42,,10-27
2146,000716,黑芝麻,0.07,-51.72,,1.89,,4927.33,-45.7,,10-27
2147,603909,合诚股份,0.35,-25.32,,5.37,,3482.58,-25.32,,10-27
2148,000735,罗牛山,0.34,162.81,,10.38,,38974.24,162.8,,10-27
2149,002136,安纳达,0.31,-46.47,,9.65,,6674.62,-46.47,,10-27
2150,600588,用友网络,0.08,-144.44,,2.62,,15080.0,-158.0,,10-27
2151,300513,恒实科技,0.5,964.74,,4.99,,7398.45,1197.67,,10-27
2152,002489,浙江永强,-0.05,-162.5,,-3.54,,-11219.18,-166.91,,10-27
2153,000811,冰轮环境,0.3,-9.09,,9.12,,19573.31,-10.44,,10-27
2154,000028,国药一致,2.17,15.41,,9.21,,92697.16,15.42,,10-27
2155,000831,五矿稀土,0.08,116.18,,3.88,,7998.32,116.27,,10-27
2156,300223,北京君正,0.1,151.46,,1.83,,2079.37,202.25,,10-27
2157,002538,司尔特,0.26,42.08,,5.16,,18611.78,41.81,,10-27
2158,002232,启明信息,0.1,109.15,,3.71,,4014.92,109.11,,10-27
2159,000910,大亚圣象,0.8,17.65,,12.01,,44203.26,21.7,,10-27
2160,002679,福建金森,0.05,-225.0,,1.7,,1284.24,-314.15,,10-27
2161,603027,千禾味业,0.53,63.28,,15.13,,17395.23,66.35,,10-27
2162,600851,海欣股份,0.09,8.45,,2.9,,10378.6,8.39,,10-27
2163,002069,獐子岛,0.03,-69.72,,-0.51,,2338.1,-69.9,,10-27
2164,600115,东方航空,0.31,-43.34,,8.0,,449000.0,-43.27,,10-27
2165,002390,信邦制药,0.16,14.29,,4.08,,26391.88,7.02,,10-27
2166,603811,诚意药业,0.84,44.83,,11.57,,7117.86,56.03,10转4,10-27
2167,000671,阳光城,0.39,160.0,,7.78,,158122.13,155.55,,10-27
2168,300128,锦富技术,-0.01,-135.28,,-0.75,,-1524.74,-145.99,,10-27
2169,600926,杭州银行,0.86,-14.0,8.94,10.05,-5.59,441242.1,20.37,,10-27
2170,300144,宋城演艺,0.79,25.4,,14.67,,114745.11,25.01,,10-27
2171,300160,秀强股份,0.14,-37.0,,6.29,,8500.05,-37.0,,10-27
2172,002154,报喜鸟,0.06,-300.0,,2.83,,7061.84,-319.66,,10-27
2173,000793,华闻传媒,0.01,-94.64,,0.24,,2294.6,-94.7,,10-27
2174,601008,连云港,0.01,60.0,,0.26,,822.56,57.16,,10-27
2175,600624,复旦复华,0.05,19.01,,2.91,,3302.93,19.21,,10-27
2176,000813,德展健康,0.33,15.28,,14.9,,73011.25,15.24,,10-27
2177,300209,天泽信息,-0.07,-129.72,,-1.05,,-2148.37,-129.54,,10-27
2178,002202,金风科技,0.67,5.49,,10.73,,241901.44,5.35,,10-27
2179,002523,天桥起重,0.06,-25.0,,3.76,,7874.82,1.98,,10-27
2180,000868,安凯客车,-0.36,200.0,,-25.15,,-25807.67,207.89,,10-27
2181,000089,深圳机场,0.28,14.56,,5.06,,57608.93,14.56,,10-27
2182,002250,联化科技,-0.01,-105.0,,-0.23,,-1296.73,-107.6,,10-27
2183,000419,通程控股,0.2,16.63,,5.1,,11019.93,16.63,,10-27
2184,000958,东方能源,0.12,140.0,,4.73,,13454.15,141.15,,10-27
2185,300305,裕兴股份,0.19,5.61,,3.76,,5500.16,5.73,,10-27
2186,600382,广东明珠,0.62,19.23,,5.57,,29124.54,19.1,,10-27
2187,300015,爱尔眼科,0.38,-8.69,,16.53,,89483.37,41.43,,10-27
2188,603656,泰禾光电,0.44,-30.16,,7.76,,6564.16,6.47,,10-27
2189,600400,红豆股份,0.07,-77.42,,3.89,,17348.9,-69.41,,10-27
2190,300666,江丰电子,0.21,0.0,,7.75,,4518.9,17.01,,10-27
2191,300031,宝通科技,0.56,38.68,,9.36,,22160.0,38.04,,10-27
2192,300682,朗新科技,-0.25,419.25,,-9.35,,-10454.21,485.45,,10-27
2193,600802,福建水泥,0.84,-500.0,2.35,42.45,1.55,32183.81,-501.2,,10-27
2194,300370,安控科技,-0.01,-140.45,,-0.61,,-852.62,-140.42,,10-27
2195,600820,隧道股份,0.41,10.81,,6.56,,127962.76,10.37,,10-27
2196,300387,富邦股份,0.22,-53.98,,5.98,,6535.1,7.24,,10-27
2197,300080,易成新能,0.12,-120.42,,3.33,,6180.59,-120.42,,10-27
2198,000678,襄阳轴承,-0.04,-374.67,,-0.36,,-1891.56,-367.31,,10-27
2199,000683,远兴能源,0.23,76.92,,9.9,,91738.09,82.38,,10-27
2200,600165,新日恒力,0.0,-150.0,,0.04,,32.93,-141.93,,10-27
2201,600561,江西长运,0.07,55.56,,1.24,,1749.05,62.97,,10-27
2202,300149,量子生物,0.25,112.9,,8.82,,11236.91,125.99,,10-27
2203,603169,兰石重装,-0.15,-1079.49,,-5.01,,-16069.81,-1105.65,,10-27
2204,300472,新元科技,0.15,150.0,,1.94,,2006.77,228.57,,10-27
2205,600977,中国电影,0.7,83.38,,11.97,,129831.49,83.37,,10-27
2206,300488,恒锋工具,0.84,15.07,,9.63,,8881.03,17.07,,10-27
2207,002464,众应互联,0.35,-38.6,,8.02,,11460.52,-14.41,,10-27
2208,300520,科大国创,0.1,-350.0,,3.48,,1987.97,-317.17,,10-27
2209,300214,日科化学,0.2,5.26,,5.35,,8582.01,11.05,,10-27
2210,300537,广信材料,0.19,-32.14,,2.82,,3695.41,-21.79,,10-27
2211,601155,新城控股,1.4,55.56,,14.74,,312095.69,56.69,,10-27
2212,300554,三超新材,0.68,-23.35,,12.65,,6347.71,55.21,,10-27
2213,002561,徐家汇,0.41,5.13,,7.87,,17058.42,4.49,,10-27
2214,300278,华昌达,0.01,-92.67,,,,494.96,-92.21,,10-27
2215,603520,司太立,0.7,20.69,,9.36,,8479.43,20.83,,10-27
2216,601607,上海医药,1.19,19.37,,9.0,,337188.83,25.41,,10-27
2217,300004,南风股份,0.03,-88.46,,0.42,,1313.92,-89.9,,10-27
2218,002304,洋河股份,4.67,26.22,,22.5,,703875.49,26.1,,10-27
2219,000551,创元科技,0.2,5.26,,4.88,,8017.94,6.47,,10-27
2220,300618,寒锐钴业,3.65,28.98,,49.02,,70133.37,124.94,,10-27
2221,600749,*ST藏旅,0.1,-217.78,,2.46,,2088.66,-233.51,,10-27
2222,300338,开元股份,0.3,-14.67,,4.73,,10192.43,-6.64,,10-27
2223,002316,亚联发展,0.15,-218.17,,7.27,,6087.37,-218.2,,10-27
2224,600053,九鼎投资,0.39,24.85,,8.33,,16880.97,24.85,,10-27
2225,600821,津劝业,-0.26,-16.13,,-23.52,,-10810.75,-16.27,,10-27
2226,300717,华信新材,0.35,-48.53,,6.86,,3543.73,7.79,,10-27
2227,300081,恒信东方,0.39,143.75,,8.76,,20611.24,161.94,,10-27
2228,603033,三维股份,0.57,147.83,,6.22,,7217.25,142.3,,10-27
2229,600858,银座股份,0.07,12.48,,1.19,,3610.1,12.52,,10-27
2230,600518,康美药业,0.78,22.45,,12.58,,384729.58,22.1,,10-27
2231,603829,洛凯股份,0.21,-36.36,,5.42,,3361.22,-16.33,,10-26
2232,002726,龙大肉食,0.17,-22.73,,6.42,,12727.34,-22.9,,10-26
2233,002417,深南股份,-0.13,-533.33,,-9.24,,-3396.74,-488.62,,10-26
2234,300473,德尔股份,1.46,64.98,,8.49,,14879.18,62.95,,10-26
2235,002144,宏达高科,0.44,7.32,,4.62,,7731.0,6.73,,10-26
2236,603200,上海洗霸,0.8,11.11,,8.09,,5926.58,29.75,,10-26
2237,600201,生物股份,0.71,-36.04,,14.22,,68103.56,-0.23,,10-26
2238,300489,中飞股份,0.01,-92.72,,0.1,,91.2,-92.75,,10-26
2239,600237,铜峰电子,0.01,-50.65,,0.34,,428.5,-50.57,,10-26
2240,300538,同益股份,0.3,57.89,,6.24,,2597.78,139.44,,10-26
2241,000037,深南电A,0.06,-1766.67,,1.88,,3717.54,-1825.67,,10-26
2242,600277,亿利洁能,0.2,94.36,,3.67,,53833.82,90.96,,10-26
2243,601216,君正集团,0.22,16.09,,11.26,,186860.16,16.09,,10-26
2244,300572,安车检测,1.03,13.95,,15.67,,9392.79,55.21,,10-26
2245,600688,上海石化,0.43,13.12,,15.08,,466041.4,13.63,,10-26
2246,002881,美格智能,0.16,-44.46,,5.67,,2856.44,13.31,,10-26
2247,601518,吉林高速,0.16,-15.79,,6.65,,20985.28,-7.52,,10-26
2248,300606,金太阳,0.48,0.0,,8.99,,4297.81,-0.05,,10-26
2249,002578,闽发铝业,0.02,-0.43,,1.52,,2267.67,-0.17,,10-26
2250,300623,捷捷微电,0.74,-38.34,,10.44,,13242.39,17.59,,10-26
2251,601699,潞安环能,0.75,17.19,,10.03,,222904.46,17.25,,10-26
2252,300005,探路者,0.03,-68.83,,0.99,,2530.16,-68.85,,10-26
2253,300021,大禹节水,0.07,16.67,,3.89,,5724.44,91.28,,10-26
2254,603663,三祥新材,0.49,58.06,,13.05,,6558.91,59.18,,10-26
2255,002642,荣之联,0.01,52.38,,0.1,,423.11,57.23,,10-26
2256,600809,山西汾酒,1.46,56.9,,22.11,,126380.02,56.89,,10-26
2257,002353,杰瑞股份,0.38,646.56,,4.49,,36276.0,643.6,,10-26
2258,300070,碧水源,0.18,-23.21,,3.13,,57331.43,-22.64,,10-26
2259,000635,英力特,0.29,-17.14,,2.96,,8859.14,-15.44,,10-26
2260,300409,道氏技术,0.55,5.77,,14.08,,21232.97,91.23,,10-26
2261,603848,好太太,0.46,21.05,,16.24,,18620.92,35.09,,10-26
2262,002748,世龙实业,0.14,-75.46,,2.89,,3354.88,-75.46,,10-26
2263,600903,贵州燃气,0.14,-6.67,,4.98,,11661.32,13.93,,10-26
2264,603156,养元饮品,2.34,-26.11,,17.45,,174083.33,11.01,,10-26
2265,603903,中持股份,0.63,100.32,,8.59,,6418.68,117.35,,10-26
2266,600963,岳阳林纸,0.18,5.42,,4.26,,34102.87,70.69,,10-26
2267,300155,安居宝,0.05,400.0,,2.54,,2942.62,392.17,,10-26
2268,603183,建研院,0.28,-45.1,,5.41,,3543.25,6.14,,10-26
2269,300171,东富龙,0.1,-40.94,,2.18,,6573.9,-40.54,,10-26
2270,300188,美亚柏科,0.06,-54.89,,2.02,,4737.25,-27.97,,10-26
2271,601113,华鼎股份,0.23,228.57,,5.06,,23680.17,307.98,,10-26
2272,002197,证通电子,0.07,75.0,,1.31,,3640.12,56.94,,10-26
2273,600262,北方股份,0.43,431.8,,6.7,,7278.27,431.9,,10-26
2274,002229,鸿博股份,-0.01,-53.1,,-0.33,,-534.44,-52.95,,10-26
2275,000906,浙商中拓,0.26,8.33,,9.06,,20867.59,68.13,,10-26
2276,002245,澳洋顺昌,0.23,-14.26,,8.66,,22148.86,-13.79,,10-26
2277,300595,欧普康视,0.75,-21.06,,18.75,,16548.33,46.73,,10-26
2278,002903,宇环数控,0.28,-68.35,,6.85,,4260.21,-36.69,,10-26
2279,600727,鲁北化工,0.24,84.62,,7.14,,8596.96,87.73,,10-26
2280,002395,双象股份,0.09,93.78,,1.98,,1669.35,93.85,,10-26
2281,600517,置信电气,-0.11,-283.33,,-4.39,,-15011.78,-285.08,,10-26
2282,603089,正裕工业,0.6,3.45,,8.77,,6357.68,2.51,,10-26
2283,600138,中青旅,0.76,9.06,,9.37,,54659.1,9.06,,10-26
2284,603860,中公高科,0.22,-29.03,,2.59,,1459.56,-12.24,,10-26
2285,000698,沈阳化工,0.12,-42.59,,2.29,,10185.8,-42.47,,10-26
2286,603887,城地股份,0.49,-10.91,,8.99,,7095.32,32.15,,10-26
2287,600556,ST慧球,-0.03,39.84,,-19.16,,-1357.11,39.9,,10-26
2288,300467,迅游科技,0.76,153.33,,25.65,,17212.91,241.32,,10-26
2289,603916,苏博特,0.73,46.0,,11.37,,22231.68,93.2,,10-26
2290,600970,中材国际,0.58,41.46,,12.79,,101080.61,40.86,,10-26
2291,600249,两面针,0.0,-103.05,,0.12,,214.54,-103.05,,10-26
2292,000050,深天马A,0.62,16.03,,4.98,,127507.68,69.25,,10-26
2293,300566,激智科技,0.34,-27.66,,7.29,,4638.37,2.74,,10-26
2294,600721,百花村,0.18,0.52,,3.99,,7008.09,0.51,,10-26
2295,300622,博士眼镜,0.51,7.09,,9.44,,4427.05,17.38,,10-26
2296,000513,丽珠集团,1.31,-83.12,,8.69,,94010.47,-77.86,,10-26
2297,000963,华东医药,1.24,-19.02,,19.96,,180908.12,21.48,,10-26
2298,300310,宜通世纪,-0.64,-436.84,,-17.51,,-56950.36,-454.81,,10-26
2299,002288,超华科技,0.04,12.05,,3.3,,4069.55,11.93,,10-26
2300,300020,银江股份,0.02,-89.47,,0.38,,1236.11,-89.94,,10-26
2301,300342,天银机电,0.23,-30.3,,7.19,,9878.27,-29.18,,10-26
2302,300671,富满电子,0.34,-17.07,,9.3,,4881.75,40.29,,10-26
2303,300358,楚天科技,0.14,-44.0,,2.83,,6528.57,-38.08,,10-26
2304,603689,皖天然气,0.37,32.14,,6.38,,12374.94,35.12,,10-26
2305,002657,中科金财,0.2,-44.42,,2.65,,6756.08,-44.55,,10-26
2306,300721,怡达股份,0.43,-47.85,,3.96,,3432.46,-30.46,,10-26
2307,002063,远光软件,0.15,-26.67,,6.22,,13086.44,3.56,,10-26
2308,603038,华立股份,0.61,-45.05,,5.94,,5710.01,-20.87,,10-26
2309,300739,明阳电路,0.52,-48.51,,8.41,,9516.67,2.17,,10-26
2310,600862,中航高科,0.17,-10.53,,6.45,,23223.12,-12.43,,10-26
2311,002079,苏州固锝,0.1,-13.64,,4.45,,6948.21,-13.25,,10-26
2312,603069,海汽集团,0.16,6.67,,4.67,,5085.72,7.6,,10-26
2313,300424,航新科技,0.18,7.45,,4.76,,4393.73,7.63,,10-26
2314,300117,嘉寓股份,0.08,-20.0,,4.07,,6033.65,-17.36,,10-26
2315,300456,耐威科技,0.3,107.59,,5.7,,8199.56,211.33,,10-26
2316,603896,寿仙谷,0.57,35.71,,9.0,,6000.05,18.12,,10-26
2317,603238,诺邦股份,0.35,9.38,,5.23,,4153.94,16.29,,10-26
2318,300504,天邑股份,0.53,-40.59,,9.08,,13107.91,-27.49,,10-26
2319,002480,新筑股份,0.02,-116.14,,0.62,,1439.1,-116.29,,10-26
2320,000799,酒鬼酒,0.5,38.32,,7.84,,16104.42,38.35,,10-26
2321,300198,纳川股份,0.01,-83.82,,0.35,,571.2,-83.74,,10-26
2322,000017,深中华A,0.0,-180.0,,6.6,,108.47,-179.55,,10-26
2323,002846,英联股份,0.13,-58.12,,4.6,,2475.61,-30.68,,10-26
2324,600276,恒瑞医药,0.79,-4.52,,17.23,,291192.09,25.1,,10-26
2325,603385,惠达卫浴,0.54,-13.98,,6.56,,20019.61,12.62,,10-26
2326,300251,光线传媒,0.78,263.68,,25.09,,228537.91,263.7,,10-26
2327,600692,亚通股份,0.1,-7.61,,4.89,,3499.21,-7.62,,10-26
2328,300610,晨化股份,0.42,-1.4,,8.99,,6388.36,3.01,,10-26
2329,000488,晨鸣纸业,0.54,-53.45,,8.76,,248115.78,-8.5,,10-26
2330,000950,重药控股,0.26,-50.94,,6.48,,44800.85,-51.04,,10-26
2331,000519,中兵红箭,0.19,886.77,,3.42,,26167.69,885.08,,10-26
2332,603607,京华激光,0.51,-45.74,,9.0,,6512.7,1.77,,10-26
2333,300331,苏大维格,0.28,3.7,,4.38,,6247.24,2.41,,10-26
2334,002309,中利集团,0.07,-12.5,,0.65,,5835.88,12.21,,10-26
2335,002630,华西能源,0.09,-37.39,,3.35,,11114.66,0.23,,10-26
2336,600777,新潮能源,0.1,233.33,,4.69,,65083.4,454.96,,10-26
2337,603668,天马科技,0.24,0.0,,8.07,,7119.21,1.0,,10-26
2338,300709,精研科技,0.21,-88.2,,1.47,,1861.05,-84.18,,10-26
2339,000639,西王食品,0.43,-4.44,,7.54,,32975.53,62.93,,10-26
2340,603238,诺邦股份,0.35,9.38,,5.23,,4153.94,16.29,,10-26
2341,300504,天邑股份,0.53,-40.59,,9.08,,13107.91,-27.49,,10-26
2342,002480,新筑股份,0.02,-116.14,,0.62,,1439.1,-116.29,,10-26
2343,000799,酒鬼酒,0.5,38.32,,7.84,,16104.42,38.35,,10-26
2344,300198,纳川股份,0.01,-83.82,,0.35,,571.2,-83.74,,10-26
2345,000017,深中华A,0.0,-180.0,,6.6,,108.47,-179.55,,10-26
2346,002846,英联股份,0.13,-58.12,,4.6,,2475.61,-30.68,,10-26
2347,600276,恒瑞医药,0.79,-4.52,,17.23,,291192.09,25.1,,10-26
2348,603385,惠达卫浴,0.54,-13.98,,6.56,,20019.61,12.62,,10-26
2349,600721,百花村,0.18,0.52,,3.99,,7008.09,0.51,,10-26
2350,300622,博士眼镜,0.51,7.09,,9.44,,4427.05,17.38,,10-26
2351,000513,丽珠集团,1.31,-83.12,,8.69,,94010.47,-77.86,,10-26
2352,000963,华东医药,1.24,-19.02,,19.96,,180908.12,21.48,,10-26
2353,300310,宜通世纪,-0.64,-436.84,,-17.51,,-56950.36,-454.81,,10-26
2354,002288,超华科技,0.04,12.05,,3.3,,4069.55,11.93,,10-26
2355,300020,银江股份,0.02,-89.47,,0.38,,1236.11,-89.94,,10-26
2356,600777,新潮能源,0.1,233.33,,4.69,,65083.4,454.96,,10-26
2357,603668,天马科技,0.24,0.0,,8.07,,7119.21,1.0,,10-26
2358,300709,精研科技,0.21,-88.2,,1.47,,1861.05,-84.18,,10-26
2359,000639,西王食品,0.43,-4.44,,7.54,,32975.53,62.93,,10-26
2360,603080,新疆火炬,0.41,-12.77,,5.85,,5792.19,17.12,,10-26
2361,002100,天康生物,0.27,-18.18,,8.44,,25931.52,-19.12,,10-26
2362,603108,润达医疗,0.42,44.83,,10.2,,24321.24,45.12,,10-26
2363,600548,深高速,0.7,25.59,,10.78,,152074.98,25.58,,10-26
2364,600901,江苏租赁,0.34,-8.11,3.59,10.01,,95567.31,10.28,,10-26
2365,603139,康惠制药,0.33,-19.51,,3.54,,3283.76,-9.66,,10-26
2366,002437,誉衡药业,0.14,9.42,,7.25,,31407.42,9.4,,10-26
2367,600962,国投中鲁,0.03,2410.0,,0.79,,657.42,2397.41,,10-26
2368,603181,皇马科技,0.68,7.94,,10.22,,13581.67,38.26,,10-26
2369,002453,华软科技,0.04,344.94,,2.55,,2261.28,346.99,,10-26
2370,300170,汉得信息,0.28,23.74,,9.22,,24728.52,25.17,,10-26
2371,603979,金诚信,0.38,35.71,,5.63,,22432.88,34.6,,10-26
2372,000786,北新建材,1.16,33.03,,15.59,,204304.72,30.58,,10-26
2373,600225,天津松江,-0.28,-166.43,,-17.63,,-26323.63,-166.45,,10-26
2374,300509,新美星,0.32,-27.27,,6.38,,3653.49,4.69,,10-26
2375,600618,氯碱化工,0.58,11.56,,20.78,,67164.52,11.56,,10-26
2376,002817,黄山胶囊,0.33,-25.0,,4.27,,2884.46,-23.79,,10-26
2377,002196,方正电机,0.13,-33.8,,2.29,,5691.51,-34.11,,10-26
2378,603330,上海天洋,0.48,71.43,,5.11,,3140.18,95.39,,10-26
2379,300542,新晨科技,0.07,-40.57,,1.77,,1062.53,0.81,,10-26
2380,000885,城发环境,0.88,-26.95,,20.97,,43681.3,-26.24,,10-26
2381,300251,光线传媒,0.78,263.68,,25.09,,228537.91,263.7,,10-26
2382,600692,亚通股份,0.1,-7.61,,4.89,,3499.21,-7.62,,10-26
2383,300610,晨化股份,0.42,-1.4,,8.99,,6388.36,3.01,,10-26
2384,000488,晨鸣纸业,0.54,-53.45,,8.76,,248115.78,-8.5,,10-26
2385,000950,重药控股,0.26,-50.94,,6.48,,44800.85,-51.04,,10-26
2386,000519,中兵红箭,0.19,886.77,,3.42,,26167.69,885.08,,10-26
2387,603607,京华激光,0.51,-45.74,,9.0,,6512.7,1.77,,10-26
2388,300331,苏大维格,0.28,3.7,,4.38,,6247.24,2.41,,10-26
2389,002309,中利集团,0.07,-12.5,,0.65,,5835.88,12.21,,10-26
2390,002630,华西能源,0.09,-37.39,,3.35,,11114.66,0.23,,10-26
2391,603655,朗博科技,0.22,-29.03,,5.19,,2344.67,-5.99,,10-26
2392,300665,飞鹿股份,0.15,-38.12,,4.09,,1828.13,18.85,,10-26
2393,002651,利君股份,0.1,42.86,,4.97,,9951.93,32.42,,10-26
2394,600801,华新水泥,2.28,225.71,,25.41,,341138.45,224.98,,10-26
2395,300046,台基股份,0.35,-6.45,,8.66,,7478.79,40.35,,10-26
2396,002025,航天电器,0.62,16.98,,10.78,,26632.7,17.19,,10-26
2397,300369,绿盟科技,-0.06,-25.37,,-1.52,,-4353.23,-25.13,,10-26
2398,603013,亚普股份,0.49,-9.26,,9.35,,23362.57,-3.95,,10-26
2399,600479,千金药业,0.33,18.23,,7.11,,13846.14,41.89,,10-26
2400,600496,精工钢构,0.08,95.42,,3.26,,14685.59,134.03,,10-26
2401,603856,东宏股份,0.49,-28.99,,8.47,,12506.19,22.27,,10-26
2402,600156,华升股份,-0.05,-55.63,,-3.5,,-2138.57,-55.65,,10-26
2403,002119,康强电子,0.23,-14.81,,8.63,,6564.81,16.9,,10-26
2404,600173,卧龙地产,0.43,40.87,,15.38,,31393.07,40.66,,10-26
2405,000790,泰合健康,0.03,-123.31,,1.87,,1583.45,-130.25,,10-26
2406,000810,创维数字,0.22,369.77,,8.18,,23016.78,370.55,,10-26
2407,300206,理邦仪器,0.15,31.77,,7.07,,8880.69,31.8,,10-26
2408,600641,万业企业,1.14,-42.35,,14.93,,92016.85,-42.35,,10-26
2409,002199,东晶电子,-0.08,233.78,,-4.05,,-1827.9,233.52,,10-26
2410,600660,福耀玻璃,1.3,52.94,,16.48,,326209.29,52.18,,10-26
2411,002215,诺普信,0.32,20.0,,14.51,,29618.17,18.15,,10-26
2412,300562,乐心医疗,0.09,-550.0,,3.38,,1754.32,-716.03,,10-26
2413,000888,峨眉山A,0.32,11.44,,7.49,,16883.42,11.44,,10-26
2414,002231,奥维通信,-0.01,-25.84,,-0.69,,-469.29,-26.31,,10-26
